Title,Video ID,Published At,Keyword,Likes,Comments,Views,Year,Month,Day,Day_of_Week,Engagement_Rate,Like_Rate,Comment_Rate,Total_Comments,Total_Comment_Likes,Avg_Sentiment
DON XHONI - CRYPTO (Prod. by Rzon &amp; Pllumb),rRlyx054z20,2022-03-12,crypto,95151.0,3859.0,11805668.0,2022,3,12,Saturday,0.838664882100286,0.8059771962097192,0.03268768589056664,10,678.0,1.6
WORST Housing Crash JUST STARTED! Life Changing Crypto Deals Incoming!,hguYY6DvuFA,2022-08-23,crypto,4303.0,360.0,46495.0,2022,8,23,Tuesday,10.028819683413627,9.254559532002753,0.7742601514108741,8,104.0,1.75
Market Drops 📉 NFTs in Trouble 😱 FDIC Issues Warnings ⚠ (Crypto This Week! 🗓👀) #CryptoNews,y-Ai1SXe2n8,2022-08-22,crypto,2379.0,177.0,31510.0,2022,8,22,Monday,8.111453143346768,7.5497445336549145,0.5617086096918535,10,41.0,1.8
"Large BITCOIN Wallets are BUYING, what do they KNOW? Crypto News Today",4rFglVbT-1M,2022-08-23,crypto,757.0,35.0,9099.0,2022,8,23,Tuesday,8.703296703296704,8.31868131868132,0.38461538461538464,10,6.0,1.7
Jerome Powell About To CRASH The Market?! This Can Move Crypto! (New Home Buyers Should Get Ready),M-PNseEteqQ,2022-08-23,crypto,310.0,114.0,4723.0,2022,8,23,Tuesday,8.975444538526672,6.562235393734124,2.4132091447925488,9,110.0,1.4444444444444444
Best Indicators for Crypto Day Trading (Effective),djKoPtWQa1o,2022-08-24,crypto,629.0,202.0,8867.0,2022,8,24,Wednesday,9.370771312584573,7.092918358141633,2.277852954442941,10,228.0,1.6
🔴 URGENT Bitcoin Shocking Trend for Big Profit | Crypto News Today,L1myCVUeR4Q,2022-08-23,crypto,705.0,627.0,7516.0,2022,8,23,Tuesday,17.719835040574697,9.378741519223095,8.341093521351603,10,485.0,1.4
Urgent! If You Hold ANY Crypto WATCH NOW! Terra Luna Classic Recovery!,qb9ldWdVJP4,2022-08-23,crypto,1021.0,634.0,11448.0,2022,8,23,Tuesday,14.455410952921651,8.91780941566949,5.537601537252161,10,669.0,1.5
Bitcoin 4 Year Cycle Prediction - This May Change Your Mind On BTC,IsKI359lAbQ,2022-08-23,crypto,1606.0,183.0,27258.0,2022,8,23,Tuesday,6.562970028247552,5.891632121501155,0.6713379067463956,9,26.0,1.6666666666666667
Crypto news today - Bitcoin price prediction (hindi/urdu),smp-vZwlyrQ,2022-08-24,crypto,418.0,71.0,5034.0,2022,8,24,Wednesday,9.71201588877855,8.30188679245283,1.41012909632572,10,12.0,1.1
ATTN: BITCOIN HODLERS!!!!!! LOOK WHAT’S HAPPENING!!!!🚨WARNING!!!! 72 HRS MAXIMUM!!!!!!!!,FCHw3qpog_Q,2022-08-23,crypto,1987.0,181.0,25648.0,2022,8,23,Tuesday,8.452571250341144,7.746890716987018,0.7056805333541268,7,38.0,1.2857142857142858
When Your Rubik’s Cube is IMPOSSIBLE…,Gn5UtuyHhzo,2022-08-23,cubes,2072.0,156.0,79265.0,2022,8,23,Tuesday,2.810788988973835,2.6139832967476595,0.19680569222617514,10,109.0,1.1
Rubik&#39;s Cubes From Level 1 to Level 100 (WHAT&#39;S YOUR LEVEL?),KWYb7pxhhWM,2021-02-27,cubes,111085.0,18963.0,10963984.0,2021,2,27,Saturday,1.1861380693242467,1.0131808826808866,0.17295718664336004,10,7838.0,1.0
My Rubik&#39;s Cube Collection! [200+ Cubes],MyDnyfS7c1g,2020-12-21,cubes,32280.0,2947.0,2570601.0,2020,12,21,Monday,1.370379389730499,1.2557369830102054,0.11464240672029354,10,3608.0,1.6
How to Solve a 3x3 Rubik&#39;s Cube In No Time | The Easiest Tutorial,KGvQRaK1mvs,2019-05-24,cubes,511551.0,25520.0,49429306.0,2019,5,24,Friday,1.0865436571870206,1.034914367704973,0.05162928948204756,10,64665.0,1.6
[2022] My Rubik&#39;s Cube Collection - Fun Fact Edition!,Qo9WqPfcMDQ,2021-12-22,cubes,15064.0,1245.0,1669884.0,2021,12,22,Wednesday,0.9766540809696476,0.902098048668022,0.07455603230162557,10,1237.0,1.7
Why did I order 3000 Rubik&#39;s cubes?,vgicYVYft3s,2022-08-23,cubes,23205.0,1028.0,235294.0,2022,8,23,Tuesday,10.29898637880108,9.862088017169937,0.4368983616311438,10,5910.0,1.7
$2000 WORLD&#39;S BIGGEST CUBE UNBOXING,wsaYy-YHLWs,2021-11-26,cubes,9760.0,879.0,380649.0,2021,11,26,Friday,2.7949559963220807,2.5640352029423354,0.2309207933797452,10,420.0,1.9
EVERY RUBIK&#39;S CUBE FROM 1x1 TO 19x19,Zexcefmr0cY,2021-07-10,cubes,2025653.0,8188.0,58590655.0,2021,7,10,Saturday,3.4712719379690853,3.457297013366773,0.013974924602312014,10,7783.0,1.3
This Kid Solves RUBIK&#39;S CUBE In 5 Seconds..,cq1rdB4Nu4o,2020-02-17,cubes,233724.0,8895.0,10608521.0,2020,2,17,Monday,2.287019812939069,2.2031721289732915,0.0838476839657777,10,1555.0,0.9
How to Solve a Rubik&#39;s Cube | WIRED,R-R0KrXvWbc,2019-09-05,cubes,339759.0,32717.0,29905105.0,2019,9,5,Thursday,1.245526432843943,1.1361237107803597,0.10940272206358338,10,32346.0,1.6
"Proof There’s 43,252,003,274,489,856,000 Rubik&#39;s Cube Combinations! 🤯",G1WctpbuWyk,2022-08-24,cubes,11069.0,298.0,156011.0,2022,8,24,Wednesday,7.285978001692177,7.094967053816373,0.19101094787580442,10,526.0,1.7
ROSHTEIN NEW AMAZING RECORD WIN ON CUBES 2!!,2qXhKXCILLg,2022-06-22,cubes,275.0,14.0,21114.0,2022,6,22,Wednesday,1.3686952403504618,1.302391664693346,0.0663035756571158,9,9.0,1.4444444444444444
Solving Rubik’s cube of all sizes in record time,ymIF1sPtcJc,2021-12-03,cubes,46684.0,1770.0,1962673.0,2021,12,3,Friday,2.468774743029153,2.378591656077372,0.0901830869517811,10,890.0,1.9
My 10 Year Old Solved A Rubik&#39;s Cube!,Ycn6-ydiEeI,2022-05-08,cubes,11943.0,1582.0,838788.0,2022,5,8,Sunday,1.6124436538867342,1.423838414666859,0.18860523921987532,10,892.0,1.9
WHOSE CUBE IS THE BEST? ⚔️ Family Cube Battle!!!,kkaF1pyhYAA,2020-07-04,cubes,20909.0,2455.0,1782074.0,2020,7,4,Saturday,1.3110559319893944,1.1732951755678072,0.1377607564215872,10,522.0,1.7
Can you open this cube? Ft. @ZHC,R2SnOAXOqX0,2022-08-21,cubes,110517.0,493.0,1847672.0,2022,8,21,Sunday,6.008097753227979,5.981415542685313,0.02668221054266637,10,1423.0,1.6
Top 10 Coolest Rubik&#39;s Cube Mods!,eB5XX_-tiPs,2022-02-26,cubes,36738.0,967.0,2458686.0,2022,2,26,Saturday,1.5335420897413945,1.494212154698829,0.0393299350425654,10,580.0,1.7
HUGE $500 CUBE UNBOXING | What Cubes Did I Get?,JAxKVxo8LFI,2020-06-16,cubes,19054.0,1926.0,900960.0,2020,6,16,Tuesday,2.328624657449102,2.114852918161829,0.2137717392872721,10,2956.0,1.6
Blue Rubik’s Cube 🔵,C_8BN_CL2tw,2022-04-07,cubes,228332.0,689.0,6329576.0,2022,4,7,Thursday,3.6182670658718585,3.607381662313295,0.010885403558563234,10,2867.0,1.1
Stickers VS Stickerless Rubik&#39;s Cubes,2ze9mm3tZTA,2021-02-23,cubes,39281.0,2003.0,2372539.0,2021,2,23,Tuesday,1.7400760366527015,1.6556517487587143,0.08442428789398704,10,6347.0,1.1
Infinite cube glitch? 🤔,5Ab5rhdwEQw,2022-04-18,cubes,867676.0,8428.0,16209382.0,2022,4,18,Monday,5.4049188670537305,5.352924290825875,0.05199457622785519,10,10399.0,0.9
18 PUZZLE MASSIVE UNBOXING 😵 (Puppets + Time Machines!?),rN-jJRLe0uY,2021-02-06,cubes,50788.0,1455.0,5281537.0,2021,2,6,Saturday,0.9891626264925103,0.9616138329403291,0.027548793552181202,10,1146.0,1.3
Magic trick to solve Rubik&#39;s Cube#shorts,nZ7m5UDvfps,2021-04-29,cubes,428683.0,2964.0,12964069.0,2021,4,29,Thursday,3.329563940953728,3.3067007506130404,0.02286319034068776,10,5584.0,1.4
How to solve a Rubik’s cube | The Easiest tutorial | Part 1,E7-0GYMCwyQ,2020-02-08,cubes,129552.0,4612.0,13278916.0,2020,2,8,Saturday,1.010353479880927,0.9756217318023751,0.03473174807855189,10,302.0,2.0
CAN WE SOLVE RUBIK&#39;S CUBES MADE OF JELLY?? 🍮,U8Y9a4ktw34,2021-04-03,cubes,9432.0,510.0,738726.0,2021,4,3,Saturday,1.3458287026195064,1.276791020228041,0.06903768239146532,10,535.0,1.6
TRICK To Solve Rubik Cube In Just 10 Seconds!!,axyNCiXeym8,2022-07-13,cubes,634419.0,7981.0,6170029.0,2022,7,13,Wednesday,10.411618744155216,10.282267671307919,0.12935107284729572,10,2596.0,1.1
POV: You Get a Shiny Cube on Easter,MtS9rIFQacU,2022-04-17,cubes,79852.0,2601.0,6149318.0,2022,4,17,Sunday,1.3408476613426625,1.298550294756216,0.0422973665864464,10,1952.0,1.2
Rubik’s Cubes Then vs Now #shorts,_LHo5ZRE3es,2022-05-28,cubes,60991.0,278.0,1134047.0,2022,5,28,Saturday,5.402681367984424,5.37816741443043,0.02451395355399419,10,929.0,1.4
Making the largest Rubik’s Cube - Guinness World Records,egGtItqv8ss,2020-03-24,cubes,82390.0,1772.0,10106841.0,2020,3,24,Tuesday,0.8327230207022134,0.8151903433337535,0.0175326773684599,10,4907.0,1.4
Solving the huge Rubik&#39;s Cube 15X15 in record time,6MWTTiNhu7I,2020-03-13,cubes,636440.0,16875.0,39581966.0,2020,3,13,Friday,1.6505369730614954,1.6079039225109757,0.042633050550519636,10,3600.0,1.2
Evolution of the Rubik&#39;s Cube 🔥📈 #shorts,c-UYuy7ttFg,2022-01-11,cubes,309903.0,995.0,7308863.0,2022,1,11,Tuesday,4.253711657516133,4.240098050805159,0.013613606710974509,10,1558.0,1.5
Can You spot the Fake Rubik’s Cube? 🤔,LIdwACwZ7E4,2021-11-07,cubes,837671.0,5178.0,23535618.0,2021,11,7,Sunday,3.581163512206754,3.559162816155377,0.022000696051376428,10,17822.0,0.9
BEST VIDEO FOR SOLVING RUBIK&#39;S CUBE | BEGINNERS GUIDE,AuYVJWN-A2c,2020-11-17,cubes,51599.0,6817.0,4795109.0,2020,11,17,Tuesday,1.2182410831034116,1.0760754184992627,0.1421656646041488,10,2411.0,1.9
😱2/2 Cube Solved in 1 second challenge#short #cube#tranding,CkhgF-bP2cc,2022-07-24,cubes,205854.0,338.0,4543326.0,2022,7,24,Sunday,4.53834821926751,4.530908737143507,0.007439482124002961,10,27.0,1.8
😯Triangle cube solving challenge #short #viralvideo #cuber #akcuber,ElSQJJ_dnSQ,2022-08-03,cubes,94707.0,81.0,2036446.0,2022,8,3,Wednesday,4.654577310384213,4.650599794642336,0.003977515741877888,10,19.0,1.1
It is IMPOSSIBLE to Un-Solve This Cube  (Cube but Forced),23-ZSXAdKkw,2022-04-20,cubes,308847.0,1487.0,5884330.0,2022,4,20,Wednesday,5.273904544118949,5.248634041830753,0.025270502288195548,10,2643.0,1.1
Rubik&#39;s cube spinner moves #shorts #rubikscube,BiLRJyI9KPk,2021-09-17,cubes,367266.0,1001.0,10125075.0,2021,9,17,Friday,3.6371776369876136,3.6272912914431457,0.009886345544468012,10,262.0,1.3
Scrambled,kmrZyByO8Qc,2018-11-29,cubes,752667.0,6382.0,50348575.0,2018,11,29,Thursday,1.5075878213516902,1.4949121897707691,0.01267563158092098,9,6120.0,1.7777777777777777
INSANE WIN on Cubes 2 Slot! (Bonus Buy),mvhz2HTGf3k,2022-08-02,cubes,150.0,14.0,10146.0,2022,8,2,Tuesday,1.6162412535724844,1.478269439243126,0.13797181432935843,9,10.0,0.8888888888888888
How to NOT use a cube stand…. 🤦‍♂️,jnc2M_aLtiY,2022-06-12,cubes,356355.0,1413.0,5533307.0,2022,6,12,Sunday,6.465716349062803,6.440180087571486,0.02553626149131767,10,5226.0,1.1
Solve 3x3 rubik&#39;s cube 😂,ulLge_FqRyI,2022-07-15,cubes,81516.0,77.0,3074914.0,2022,7,15,Friday,2.6535042432067226,2.651000108946101,0.0025041342606218382,10,16.0,1.2
how to solve rubik&#39;s cube 3x3 - cube solve magic trick formula #shorts,fUwXjv-9VZU,2021-11-10,cubes,40407.0,149.0,1574015.0,2021,11,10,Wednesday,2.576593884687322,2.5671276530861187,0.009466231601203546,10,75.0,1.7
Why Thé Rubik&#39;s Cube Is PURPOSEFULLY Made BAD,l8nAhqoo_sE,2022-05-21,cubes,23288.0,1633.0,1360604.0,2022,5,21,Saturday,1.83161167274852,1.7115915346481898,0.12002013810033037,10,947.0,1.1
Do metal ice cubes work?,kw1LyzdWaDo,2022-06-24,cubes,402045.0,2922.0,6742766.0,2022,6,24,Friday,6.005946816789012,5.962611491691764,0.043335325097248655,10,51769.0,0.7
Learn How to Solve a Rubik&#39;s Cube in 10 Minutes (Beginner Tutorial),7Ron6MN45LY,2018-09-19,cubes,461154.0,47971.0,38289391.0,2018,9,19,Wednesday,1.3296763761618362,1.204391022975763,0.12528535318607306,10,14968.0,1.6
Ice Cube - It Was A Good Day,h4UqMyldS7Q,2009-02-24,cubes,2307773.0,71897.0,168546247.0,2009,2,24,Tuesday,1.4118795453696482,1.3692224106940665,0.04265713467558174,10,38078.0,1.6
Secret Rubik’s cube hiding spot 🤫 *Transforming Cubes* 😱,9y9hhI90Vk8,2021-11-02,cubes,738796.0,1960.0,24994827.0,2021,11,2,Tuesday,2.963637117246816,2.955795494972,0.007841622274816214,10,2714.0,1.4
BEST Magic Show in the world - Genius Rubik&#39;s Cube Magician America&#39;s Got Talent,PFA-RmV_wG0,2016-09-29,cubes,954935.0,28908.0,94900199.0,2016,9,29,Thursday,1.0367133051352895,1.0062518308707464,0.030461474264543174,10,24490.0,1.4
When your Rubik&#39;s Cube is from the year 3000,5s5BSfHKauw,2022-07-02,cubes,7004.0,412.0,457957.0,2022,7,2,Saturday,1.619362474288035,1.5293978923831444,0.08996458190489083,10,358.0,1.9
Shark Tank US | Lori Gives Out Her Golden Ticket To Souper Cubes!,gwKFZlyZ99E,2021-07-26,cubes,41945.0,1808.0,3157064.0,2021,7,26,Monday,1.385875805534571,1.3286074249342348,0.057268380600336066,10,32499.0,1.6
STOCKFISH CRUSHES... Stockfish?!,0w7AcgGAPss,2022-08-24,chess,11053.0,1264.0,180651.0,2022,8,24,Wednesday,6.818081172641321,6.118393375107942,0.6996877975333791,10,4644.0,1.4
Chess.com Makes Offer To Play Magnus Group,DP-K0mYHeD0,2022-08-24,chess,1411.0,221.0,36310.0,2022,8,24,Wednesday,4.494505797141362,3.885874803778469,0.6086309933628927,10,969.0,1.9
FIDE Dunks On Magnus? Why Do They Hate Online Chess?,xHWuoy4yJGo,2022-08-23,chess,1569.0,167.0,55539.0,2022,8,23,Tuesday,3.1256751890529353,2.824990997479294,0.3006841915736406,10,666.0,1.1
Chess.com Buys Play Magnus!!! (+ Awesome Game),hUiimkqWupY,2022-08-24,chess,2547.0,263.0,85191.0,2022,8,24,Wednesday,3.2984317776317025,2.9897173443515825,0.3087144332801202,10,234.0,1.6
The 4 WORST Chess Openings,GLpYQCCcZ6w,2022-08-23,chess,8907.0,1122.0,170926.0,2022,8,23,Tuesday,5.867417084486359,5.2109965072808855,0.6564205772054738,10,3847.0,0.9
"Champions Chess Tour: FTX Crypto Cup | Day 6 | Commentary by David, Jovanka, Kaja &amp; Simon",9FPqc2iXd0U,2022-08-20,chess,1678.0,83.0,141306.0,2022,8,20,Saturday,1.2462227632035214,1.1874854041201073,0.058737359083414126,10,210.0,1.7
Elefante38 IMPRESSIONA SUPER GM!,2pt9bQzRCYs,2022-08-24,chess,8738.0,412.0,53211.0,2022,8,24,Wednesday,17.195369465534093,16.421108020747198,0.7742614447868902,10,1114.0,1.2
A brief history of chess - Alex Gendler,YeB-1F-UKO0,2019-09-12,chess,176829.0,6375.0,7571701.0,2019,9,12,Thursday,2.419588092611146,2.335393019957732,0.08419507265341399,10,30755.0,1.2
The History Of Chess: A Reflection Of Us,kkOweffr3II,2022-08-21,chess,2546.0,173.0,51885.0,2022,8,21,Sunday,5.240334579655399,4.906911305554485,0.33342327410091355,10,204.0,1.9
*NEW* FPS Chess Game Mode,JGe7fInlJaM,2022-08-04,chess,137884.0,4568.0,3068118.0,2022,8,4,Thursday,4.642975060615315,4.494089049349129,0.1488860112661862,10,4663.0,1.4
I Made a BETTER Chess,mcivL8u176Y,2022-06-25,chess,77110.0,6113.0,1457290.0,2022,6,25,Saturday,5.710801754762775,5.291324793744009,0.419476961018767,10,17796.0,1.7
How To Learn &amp; Study Chess Openings,6IegDENuxU4,2020-12-17,chess,77520.0,1947.0,2213038.0,2020,12,17,Thursday,3.5908540247144316,3.502875457685111,0.08797856702932032,10,36796.0,1.5
Best Chess Opening for White After 1.e4 | Scotch Gambit Traps,UApgiHQKemk,2022-08-24,chess,621.0,38.0,21164.0,2022,8,24,Wednesday,3.1136309945665013,2.9340892983699502,0.17954169619655092,10,11.0,1.5
Endgame closure | CM Crevatin Leo - IM Yuri Lapshun | Blitz chess,gVqeaFLr9Ec,2022-08-24,chess,52.0,11.0,2471.0,2022,8,24,Wednesday,2.5485436893203883,2.103559870550162,0.4449838187702265,4,6.0,0.5
FINALS: Can Fedoseev Stop Hansen’s Undefeated Finals Run? Fischer Random Championship | Qual. 1,U5RPDMEjucw,2022-08-24,chess,519.0,9.0,40223.0,2022,8,24,Wednesday,1.3126491646778042,1.2902744630071599,0.02237470167064439,5,15.0,1.0
"Champions Chess Tour: FTX Crypto Cup | Day 1 | Commentary by David, Jovanka, Kaja &amp; Simon",p5kFz_RdhPQ,2022-08-15,chess,1521.0,47.0,103248.0,2022,8,15,Monday,1.5186587763561874,1.473137754360817,0.04552102199537042,10,118.0,2.0
Please Stalemate Me,mhhJFWsAHlo,2022-08-24,chess,1643.0,59.0,38688.0,2022,8,24,Wednesday,4.399183230375559,4.24668510429321,0.152498126082349,10,226.0,1.6
3 WINS AGAINST MAGNUS CARLSEN!!,Zxp5hZIwSEc,2022-08-22,chess,9544.0,820.0,198004.0,2022,8,22,Monday,5.2342112572914825,4.8200803010025,0.4141309562889826,10,4008.0,1.5
How To Play Chess: The Ultimate Beginner Guide,OCSbzArwB10,2020-12-02,chess,98001.0,3626.0,2615459.0,2020,12,2,Wednesday,3.8856262378319686,3.746989057374229,0.13863718045773976,10,21471.0,1.9
Numbaa 7 - Chess (Exclusive By: @HalfpintFilmz),zpYdgUoitd4,2021-07-02,chess,34514.0,1228.0,1469736.0,2021,7,2,Friday,2.431863659960932,2.348311296510872,0.08355236345005944,10,2087.0,1.5
Chess.com Buying Chess24? What About Lichess? Hikaru vs Magnus Every Week?,PSEgcXUy9zU,2022-08-24,chess,239.0,20.0,4130.0,2022,8,24,Wednesday,6.269668361171629,5.7855240861776815,0.4841442749939482,8,62.0,1.125
Champions Chess Tour: FTX Crypto Cup | Day 6 | Commentary by Peter Leko &amp; Lawrence Trent,yf5O-PcU5WQ,2022-08-20,chess,736.0,39.0,74253.0,2022,8,20,Saturday,1.0437148167102108,0.9911923936757615,0.05252242303444932,10,70.0,1.6
"Champions Chess Tour: FTX Crypto Cup | Day 7 | Commentary by David, Jovanka, Kaja &amp; Simon",nGrFH7v3Z_E,2022-08-21,chess,2765.0,200.0,193604.0,2022,8,21,Sunday,1.5314687120683865,1.4281655948968262,0.10330311717156065,10,838.0,1.6
"Champions Chess Tour: FTX Crypto Cup | Day 4 | Commentary by David, Jovanka, Kaja &amp; Simon",NpJRRFH7xKI,2022-08-18,chess,1444.0,46.0,108383.0,2022,8,18,Thursday,1.3747416592855035,1.3322999704753469,0.04244168881015648,10,126.0,1.4
Champions Chess Tour: FTX Crypto Cup | Day 7 | Commentary by Peter Leko &amp; Lawrence Trent,yO0c4ztKHdk,2022-08-21,chess,901.0,53.0,78841.0,2022,8,21,Sunday,1.2100149666421451,1.1427919129398036,0.0672230537023414,10,57.0,1.7
Ultimate Showdown || Carlsen vs Praggnanandhaa || FTX Crypto Cup (2022),M1ZAP5H_o8s,2022-08-21,chess,4783.0,184.0,137405.0,2022,8,21,Sunday,3.6148348689285763,3.480925141551315,0.13390972737726156,10,570.0,1.6
"Chess Trash Talker Says He&#39;ll Smoke Me, So I Bet $100",PBTy3TqWmgk,2022-08-16,chess,5444.0,684.0,229865.0,2022,8,16,Tuesday,2.6659010031931647,2.3683363350821782,0.2975646681109864,10,1120.0,0.9
7 MOST COMMON Chess Mistakes,SXrKRA_KZ5k,2021-09-14,chess,46158.0,2486.0,1142057.0,2021,9,14,Tuesday,4.259328335338485,4.041651124548841,0.21767721078964467,10,11713.0,1.0
9-Year-Old Boy Defeats A Professional Chess Streamer,CS3RauXJzBA,2021-11-23,chess,160983.0,6443.0,13844095.0,2021,11,23,Tuesday,1.209367516665588,1.1628278220549757,0.04653969461061235,9,23941.0,1.4444444444444444
"Champions Chess Tour: FTX Crypto Cup | Day 2 | Commentary by David, Jovanka, Kaja &amp; Simon",-dqb6xchBuI,2022-08-16,chess,1234.0,44.0,92760.0,2022,8,16,Tuesday,1.3777341770787292,1.3303004495423723,0.04743372753635687,10,27.0,1.8
Bobby Fischer crushes Chilean Chess Champion in 23 moves | 1960,_9Ly6jx2uz8,2022-04-05,chess,7927.0,603.0,466494.0,2022,4,5,Tuesday,1.8285297805978626,1.6992679449940515,0.1292618356038114,10,513.0,2.0
"$150K On The Line: Hikaru, Fabi, Nepo, and More Battle In Rapid Chess Championship Finals! | Day One",4y4V0ndpyJk,2022-08-18,chess,814.0,27.0,55105.0,2022,8,18,Thursday,1.5261496025841106,1.4771531230718977,0.04899647951221282,10,38.0,1.4
Magnus Smiling Entire Game Against Alireza || FTX Crypto Cup (2022),cGlAN4YxWVw,2022-08-20,chess,4232.0,283.0,124442.0,2022,8,20,Saturday,3.6281671126539865,3.4007537587489853,0.22741335390500067,10,1119.0,1.6
I Was SHOCKED When I Heard This Chess Hustler&#39;s Rating,BkC1xEZn-6o,2022-06-10,chess,10670.0,1189.0,1020154.0,2022,6,10,Friday,1.16247040890845,1.0459194926261204,0.11655091628232964,10,5545.0,2.0
Pragg Beats Super GM in &quot;10 Moves&quot;!,Rk4bAofG8xE,2022-08-18,chess,8534.0,517.0,254621.0,2022,8,18,Thursday,3.554681056625115,3.351634972626089,0.20304608399902602,10,2235.0,1.7
"Opening Prep Is Useless… Vidit, Bok, Hansen, and More in Fischer Random KO! | Qualifier One",vK00aD8FmsE,2022-08-23,chess,589.0,17.0,47926.0,2022,8,23,Tuesday,1.2644229766102615,1.2289523650551881,0.03547061155507334,10,15.0,1.4
Human Chess In Real Life With 32 Real Humans As Pieces !! You Win Or Dié,wxuyqABS6kQ,2021-12-12,chess,136598.0,4140.0,5231674.0,2021,12,12,Sunday,2.6901135869487303,2.610980230996765,0.07913335595196568,10,35557.0,0.9
"Champions Chess Tour: FTX Crypto Cup | Day 3 | Commentary by David, Jovanka, Kaja &amp; Simon",DCHo5HSIkRA,2022-08-17,chess,1314.0,84.0,100586.0,2022,8,17,Wednesday,1.3898416296340481,1.306331832145307,0.08350979748874109,10,32.0,1.3
TOP 10 Chess Grandmaster CRUSHED In 10 Moves!,Jc3TgOaC_5Q,2022-08-19,chess,9062.0,452.0,200847.0,2022,8,19,Friday,4.736915478371704,4.511869672588226,0.22504580578347808,10,2928.0,1.1
Using Magnus Carlsen to CHEAT in Chess,zdsdEVngg7Y,2021-04-22,chess,90491.0,1633.0,2854238.0,2021,4,22,Thursday,3.2276203919853947,3.1704072434018316,0.057213148583562905,10,87402.0,1.3
Punishing Beginner Mistakes | Ponziani Opening,D2Gs5upS1AA,2020-09-02,chess,44471.0,1359.0,2853191.0,2020,9,2,Wednesday,1.606271151748638,1.558640287789956,0.04763086395868207,10,25572.0,0.9
Learn to Play Chess Today in Less Than 10 Minutes,hF4X7ZkaRTE,2021-01-18,chess,19895.0,1434.0,1094217.0,2021,1,18,Monday,1.9492459455062883,1.8181934495685503,0.13105249593773818,10,2445.0,1.3
Why Did the World’s Best Chess Player Go Insane?,Od3gG13tyf8,2022-03-04,chess,143561.0,8930.0,3854528.0,2022,3,4,Friday,3.9561513222497484,3.724475804955677,0.23167551729407146,10,46182.0,1.0
I Trained Like A Chess Grandmaster,t8IVLOM1fXI,2021-10-07,chess,117286.0,4398.0,3128517.0,2021,10,7,Thursday,3.8895093459586936,3.748931602758878,0.1405777431998154,10,32614.0,1.4
Chess in a Nutshell,D2RrRsBgbv0,2020-08-12,chess,219213.0,5353.0,5423172.0,2020,8,12,Wednesday,4.140859972565876,4.042153919854668,0.098706052711208,10,59294.0,1.4
How to Assess ANY Chess Position: The Ultimate Guide,-Mv5KqtuVrc,2022-08-24,chess,58.0,21.0,601.0,2022,8,24,Wednesday,13.122923588039868,9.634551495016613,3.488372093023256,10,3.0,1.9
